id,make,model,year,horsepower,torque,engine_make,engine_capacity,engine_cylinders,engine_modifier
2011 GMC Sierra 1500 Long Box WT 2WD,GMC,GMC Sierra 1500,2011,195,260,GMC,4.3,6,
2011 GMC Sierra 1500 Long Box WT 2WD 4.8L,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Long Box WT 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Long Box WT 4WD,GMC,GMC Sierra 1500,2011,195,260,GMC,4.3,6,
2011 GMC Sierra 1500 Long Box WT 4WD 4.8L,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Long Box WT 4WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Long Box SLE 2WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Long Box SLE 2WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Long Box SLE 4WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Long Box SLE 4WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2010 Aston Martin Rapide,Aston Martin,Aston Martin Rapide,2010,470,443,Aston Martin,5.9,12,
2011 Aston Martin V12 Vantage,Aston Martin,Aston Martin V12 Vantage,2011,510,420,Aston Martin,6.0,12,
2011 Aston Martin V12 Vantage Carbon Black,Aston Martin,Aston Martin V12 Vantage,2011,510,420,Aston Martin,6.0,12,
2011 Saab 9-5 Sedan Turbo4 AT,Saab,Saab 9-5 Sedan,2011,220,258,Saab,2.0,4,FFV
2011 Saab 9-5 Sedan Turbo4 Premium MT,Saab,Saab 9-5 Sedan,2011,220,258,Saab,2.0,4,FFV
2011 Saab 9-5 Sedan Turbo6 XWD,Saab,Saab 9-5 Sedan,2011,300,295,Saab,2.8,6,Turbo
2011 Saab 9-5 Aero Sedan,Saab,Saab 9-5 Sedan,2011,300,295,Saab,2.8,6,Turbo
2011 Saab 9-5 Sedan Turbo4,Saab,Saab 9-5 Sedan,2011,220,258,Saab,2.0,4,FFV
2011 Saab 9-5 Sedan Turbo4 Premium,Saab,Saab 9-5 Sedan,2011,220,258,Saab,2.0,4,FFV
2010 Saab 9-5 Aero Sedan,Saab,Saab 9-5 Sedan,2010,300,295,Saab,2.8,6,Turbo
2010 Mercury Mariner,Mercury,Mercury Mariner,2010,171,171,Mercury,2.5,4,
2010 Mercury Mariner AWD,Mercury,Mercury Mariner,2010,171,171,Mercury,2.5,4,
2010 Mercury Mariner FFV,Mercury,Mercury Mariner,2010,240,223,Mercury,3.0,6,FFV
2010 Mercury Mariner FFV AWD,Mercury,Mercury Mariner,2010,240,223,Mercury,3.0,6,FFV
2010 Mercury Mariner Premier,Mercury,Mercury Mariner,2010,171,171,Mercury,2.5,4,
2010 Mercury Mariner Premier AWD,Mercury,Mercury Mariner,2010,171,171,Mercury,2.5,4,
2010 Mercury Mariner Premier FFV,Mercury,Mercury Mariner,2010,240,223,Mercury,3.0,6,FFV
2010 Mercury Mariner Premier FFV AWD,Mercury,Mercury Mariner,2010,240,223,Mercury,3.0,6,FFV
2011 Chevrolet Traverse LS,Chevrolet,Chevrolet Traverse,2011,281,266,Chevrolet,3.6,6,
2011 Chevrolet Traverse LS AWD,Chevrolet,Chevrolet Traverse,2011,281,266,Chevrolet,3.6,6,
2011 Chevrolet Traverse 1LT,Chevrolet,Chevrolet Traverse,2011,281,266,Chevrolet,3.6,6,
2011 Chevrolet Traverse 1LT AWD,Chevrolet,Chevrolet Traverse,2011,281,266,Chevrolet,3.6,6,
2011 Chevrolet Traverse 2LT,Chevrolet,Chevrolet Traverse,2011,281,266,Chevrolet,3.6,6,
2011 Chevrolet Traverse 2LT AWD,Chevrolet,Chevrolet Traverse,2011,281,266,Chevrolet,3.6,6,
2011 Chevrolet Traverse LTZ,Chevrolet,Chevrolet Traverse,2011,288,270,Chevrolet,3.6,6,
2011 Chevrolet Traverse LTZ AWD,Chevrolet,Chevrolet Traverse,2011,288,270,Chevrolet,3.6,6,
2010 Chevrolet Traverse LS,Chevrolet,Chevrolet Traverse,2010,281,266,Chevrolet,3.6,6,
2010 Chevrolet Traverse LS AWD,Chevrolet,Chevrolet Traverse,2010,281,266,Chevrolet,3.6,6,
2010 Chevrolet Traverse 1LT,Chevrolet,Chevrolet Traverse,2010,281,266,Chevrolet,3.6,6,
2010 Chevrolet Traverse 1LT AWD,Chevrolet,Chevrolet Traverse,2010,281,266,Chevrolet,3.6,6,
2010 Chevrolet Traverse 2LT,Chevrolet,Chevrolet Traverse,2010,281,266,Chevrolet,3.6,6,
2010 Chevrolet Traverse 2LT AWD,Chevrolet,Chevrolet Traverse,2010,281,266,Chevrolet,3.6,6,
2010 Chevrolet Traverse LTZ,Chevrolet,Chevrolet Traverse,2010,288,270,Chevrolet,3.6,6,
2010 Chevrolet Traverse LTZ AWD,Chevrolet,Chevrolet Traverse,2010,288,270,Chevrolet,3.6,6,
2011 Mercury Milan,Mercury,Mercury Milan,2011,175,172,Mercury,2.5,4,
2011 Mercury Milan AT,Mercury,Mercury Milan,2011,175,172,Mercury,2.5,4,
2011 Mercury Milan Premier,Mercury,Mercury Milan,2011,175,172,Mercury,2.5,4,
2011 Mercury Milan Premier FFV,Mercury,Mercury Milan,2011,240,223,Mercury,3.0,6,FFV
2011 Mercury Milan Premier FFV AWD,Mercury,Mercury Milan,2011,240,223,Mercury,3.0,6,FFV
2010 Mercury Milan,Mercury,Mercury Milan,2010,175,172,Mercury,2.5,4,
2010 Mercury Milan AT,Mercury,Mercury Milan,2010,175,172,Mercury,2.5,4,
2010 Mercury Milan Premier,Mercury,Mercury Milan,2010,175,172,Mercury,2.5,4,
2010 Mercury Milan Premier FFV,Mercury,Mercury Milan,2010,240,223,Mercury,3.0,6,FFV
2010 Mercury Milan Premier FFV AWD,Mercury,Mercury Milan,2010,240,223,Mercury,3.0,6,FFV
2011 Lexus GS 350 AWD Sedan,Lexus,Lexus GS,2011,303,274,Lexus,3.5,6,
2011 Lexus GS 460 Sedan,Lexus,Lexus GS,2011,342,339,Lexus,4.6,8,
2011 Lexus GS 350 Sedan,Lexus,Lexus GS,2011,303,274,Lexus,3.5,6,
2011 Aston Martin V8 Vantage Roadster,Aston Martin,Aston Martin V8 Vantage Roadster,2011,420,346,Aston Martin,4.7,8,
2011 Aston Martin V8 Vantage N420 Roadster,Aston Martin,Aston Martin V8 Vantage Roadster,2011,420,346,Aston Martin,4.7,8,
2010 Aston Martin V8 Vantage Roadster,Aston Martin,Aston Martin V8 Vantage Roadster,2010,420,346,Aston Martin,4.7,8,
2011 Aston Martin V8 Vantage Coup,Aston Martin,Aston Martin V8 Vantage Coup,2011,420,346,Aston Martin,4.7,8,
2011 Aston Martin V8 Vantage N420 Coup,Aston Martin,Aston Martin V8 Vantage Coup,2011,420,346,Aston Martin,4.7,8,
2010 Aston Martin V8 Vantage Coup,Aston Martin,Aston Martin V8 Vantage Coup,2010,420,346,Aston Martin,4.7,8,
2011 GMC Sierra 1500 Extended Cab WT 2WD,GMC,GMC Sierra 1500,2011,195,260,GMC,4.3,6,
2011 GMC Sierra 1500 Extended Cab WT 2WD 4.8L,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Extended Cab WT 2WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab WT 4WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Extended Cab WT 4WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab SL 2WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Extended Cab SL 4WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Extended Cab SLE 2WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Extended Cab SLE 2WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab SLE 2WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Extended Cab SLE 4WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Extended Cab SLE 4WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab SLE 4WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Extended Cab SLT 2WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab SLT 2WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Extended Cab SLT 4WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab SLT 4WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 Chevrolet Avalanche LS,Chevrolet,Chevrolet Avalanche,2011,320,335,Chevrolet,5.3,8,FFV
2011 Chevrolet Avalanche LT,Chevrolet,Chevrolet Avalanche,2011,320,335,Chevrolet,5.3,8,FFV
2011 Chevrolet Avalanche LTZ,Chevrolet,Chevrolet Avalanche,2011,320,335,Chevrolet,5.3,8,FFV
2011 Chevrolet Avalanche LS 4WD,Chevrolet,Chevrolet Avalanche,2011,320,335,Chevrolet,5.3,8,FFV
2011 Chevrolet Avalanche LT 4WD,Chevrolet,Chevrolet Avalanche,2011,320,335,Chevrolet,5.3,8,FFV
2011 Chevrolet Avalanche LTZ 4WD,Chevrolet,Chevrolet Avalanche,2011,320,335,Chevrolet,5.3,8,FFV
2010 Chevrolet Avalanche LS,Chevrolet,Chevrolet Avalanche,2010,320,335,Chevrolet,5.3,8,FFV
2010 Chevrolet Avalanche LT,Chevrolet,Chevrolet Avalanche,2010,320,335,Chevrolet,5.3,8,FFV
2010 Chevrolet Avalanche LTZ,Chevrolet,Chevrolet Avalanche,2010,320,335,Chevrolet,5.3,8,FFV
2010 Chevrolet Avalanche LS 4WD,Chevrolet,Chevrolet Avalanche,2010,320,335,Chevrolet,5.3,8,FFV
2010 Chevrolet Avalanche LT 4WD,Chevrolet,Chevrolet Avalanche,2010,320,335,Chevrolet,5.3,8,FFV
2010 Chevrolet Avalanche LTZ 4WD,Chevrolet,Chevrolet Avalanche,2010,320,335,Chevrolet,5.3,8,FFV
2011 Subaru Impreza Hatchback 2.5i Premium AT,Subaru,Subaru Impreza Hatchback,2011,170,170,Subaru,2.5,4,
2011 Subaru Impreza Hatchback 2.5i Premium,Subaru,Subaru Impreza Hatchback,2011,170,170,Subaru,2.5,4,
2011 GMC Sierra 1500 Extended Cab Long Box WT 2WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab Long Box WT 4WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab Long Box SLE 2WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab Long Box SLE 4WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab Long Box SLT 2WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Extended Cab Long Box SLT 4WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2010 Subaru Impreza Hatchback 2.5i Premium AT,Subaru,Subaru Impreza Hatchback,2010,170,170,Subaru,2.5,4,
2010 Subaru Impreza Hatchback 2.5i Premium,Subaru,Subaru Impreza Hatchback,2010,170,170,Subaru,2.5,4,
2011 Subaru Legacy 3.6R,Subaru,Subaru Legacy,2011,256,247,Subaru,3.6,6,
2011 Subaru Legacy 2.5GT Limited,Subaru,Subaru Legacy,2011,265,258,Subaru,2.5,4,Turbo
2011 Subaru Legacy 2.5i Premium,Subaru,Subaru Legacy,2011,170,170,Subaru,2.5,4,
2011 Subaru Legacy 2.5i,Subaru,Subaru Legacy,2011,170,170,Subaru,2.5,4,
2011 GMC Sierra 1500 Crew Cab Short Box WT 2WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box WT 2WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box WT 4WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box WT 4WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SL 2WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SL 4WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD,GMC,GMC Sierra 1500,2011,302,305,GMC,4.8,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 5.3L,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box XFE 2WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLT 2WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLT 2WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLT 4WD,GMC,GMC Sierra 1500,2011,315,335,GMC,5.3,8,FFV
2011 GMC Sierra 1500 Crew Cab Short Box SLT 4WD 6.2L,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Denali 2WD,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2011 GMC Sierra 1500 Denali AWD,GMC,GMC Sierra 1500,2011,403,417,GMC,6.2,8,FFV
2010 GMC Sierra 1500 WT 2WD,GMC,GMC Sierra 1500,2010,195,260,GMC,4.3,6,
2010 GMC Sierra 1500 WT 2WD 4.8L,GMC,GMC Sierra 1500,2010,302,305,GMC,4.8,8,FFV
2010 GMC Sierra 1500 WT 2WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2010 GMC Sierra 1500 WT 4WD,GMC,GMC Sierra 1500,2010,195,260,GMC,4.3,6,
2010 GMC Sierra 1500 WT 4WD 4.8L,GMC,GMC Sierra 1500,2010,302,305,GMC,4.8,8,FFV
2010 GMC Sierra 1500 WT 4WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2010 GMC Sierra 1500 SLE 2WD,GMC,GMC Sierra 1500,2010,302,305,GMC,4.8,8,FFV
2010 GMC Sierra 1500 SLE 2WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2010 GMC Sierra 1500 SLE 4WD,GMC,GMC Sierra 1500,2010,302,305,GMC,4.8,8,FFV
2010 GMC Sierra 1500 SLE 4WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2010 Dodge Ram 1500 ST Regular Cab 4x2,Dodge,Dodge Ram 1500,2010,215,235,Dodge,3.7,6,
2010 Dodge Ram 1500 ST Regular Cab  310 hp 4x2,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 ST Regular Cab 390 hp 4x2,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 ST Regular Cab 4x4,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 ST Regular Cab  390 hp 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 SLT Regular Cab 4x2,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 SLT Regular Cab  4x4,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 ST Quad Cab 4x2,Dodge,Dodge Ram 1500,2011,215,235,Dodge,3.7,6,
2010 Dodge Ram 1500 ST Quad Cab  310 hp 4x2,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 ST Quad Cab  390 hp 4x2,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 ST Quad Cab 4x4,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 ST Quad Cab 390 hp 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 SLT Quad Cab 4x2,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x2,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 SLT Quad Cab  4x4,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 Laramie Quad Cab 4x2,Dodge,Dodge Ram 1500,2011,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 Laramie Quad Cab 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 ST Crew Cab 4x2,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x2,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 ST Crew Cab 4x4,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 SLT Crew Cab 4x2,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x2,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 Laramie Crew Cab 4x2,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 Laramie Crew Cab 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 SLT Crew Cab 4x4,Dodge,Dodge Ram 1500,2010,310,330,Dodge,4.7,8,FFV
2010 Lexus IS 250 RWD Sedan,Lexus,Lexus IS,2010,204,185,Lexus,2.5,6,
2010 Lexus IS 250 RWD Sedan AT,Lexus,Lexus IS,2010,204,185,Lexus,2.5,6,
2010 Lexus IS 250 AWD Sedan AT,Lexus,Lexus IS,2010,204,185,Lexus,2.5,6,
2010 Lexus IS 350 RWD Sedan,Lexus,Lexus IS,2010,306,277,Lexus,3.5,6,
2011 Lexus IS 350 AWD Sedan,Lexus,Lexus IS,2011,306,277,Lexus,3.5,6,
2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x2,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x4,Dodge,Dodge Ram 1500,2010,390,407,Dodge,5.7,8,
2011 Toyota Tacoma,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma AT,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma 4X4,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma AT 4X4,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Access Cab,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Access Cab AT,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Access Cab PreRunner,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Access Cab PreRunner V6,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma Access Cab 4X4,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Access Cab AT 4X4,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Access Cab V6 4X4,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma Access Cab V6 AT 4X4,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma Double Cab,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Double Cab PreRunner,Toyota,Toyota Tacoma,2011,159,180,Toyota,2.7,4,
2011 Toyota Tacoma Double Cab PreRunner V6,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma Double Cab Long Bed,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma Double Cab V6 4X4,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma Double Cab V6 AT 4X4,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma Double Cab Long Bed V6,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Toyota Tacoma X-Runner,Toyota,Toyota Tacoma,2011,236,266,Toyota,4.0,6,
2011 Lexus IS 250 RWD Sedan,Lexus,Lexus IS,2011,204,185,Lexus,2.5,6,
2011 Lexus IS 250 RWD Sedan AT,Lexus,Lexus IS,2011,204,185,Lexus,2.5,6,
2011 Lexus IS 250 AWD Sedan AT,Lexus,Lexus IS,2011,204,185,Lexus,2.5,6,
2011 Lexus IS 350 RWD Sedan,Lexus,Lexus IS,2011,306,277,Lexus,3.5,6,
2010 Toyota Tacoma,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma AT,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma 4X4,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma PreRunner,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma Access Cab,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma Access Cab AT,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma Access Cab PreRunner,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma Access Cab PreRunner V6,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Access Cab PreRunner V6 AT,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Access Cab 4X4,Toyota,Toyota Tacoma,2010,159,180,Toyota,2.7,4,
2010 Toyota Tacoma Access Cab V6 4X4,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Access Cab V6 AT 4X4,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Double Cab,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Double Cab AT,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Double Cab Long Bed,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Double Cab PreRunner,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma Double Cab PreRunner Long Bed,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 Toyota Tacoma X-Runner,Toyota,Toyota Tacoma,2010,236,266,Toyota,4.0,6,
2010 GMC Sierra 1500 Long Box WT 2WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2010 GMC Sierra 1500 Long Box WT 4WD,GMC,GMC Sierra 1500,2010,195,260,GMC,4.3,6,
2010 GMC Sierra 1500 Long Box WT 4WD 4.8L,GMC,GMC Sierra 1500,2010,302,305,GMC,4.8,8,FFV
2010 GMC Sierra 1500 Long Box WT 4WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2010 GMC Sierra 1500 Long Box SLE 2WD,GMC,GMC Sierra 1500,2010,302,305,GMC,4.8,8,FFV
2010 GMC Sierra 1500 Long Box SLE 2WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2010 GMC Sierra 1500 Long Box SLE 4WD,GMC,GMC Sierra 1500,2010,302,305,GMC,4.8,8,FFV
2010 GMC Sierra 1500 Long Box SLE 4WD 5.3L,GMC,GMC Sierra 1500,2010,315,335,GMC,5.3,8,FFV
2012 Chevrolet Colorado Work Truck AT,Chevrolet,Chevrolet Colorado,2012,185,190,Chevrolet,2.9,4,
2012 Chevrolet Colorado Work Truck 3.7L,Chevrolet,Chevrolet Colorado,2012,242,242,Chevrolet,3.7,5,
2012 Chevrolet Colorado 1LT,Chevrolet,Chevrolet Colorado,2012,185,190,Chevrolet,2.9,4,
2012 Chevrolet Colorado 1LT 3.7L,Chevrolet,Chevrolet Colorado,2012,242,242,Chevrolet,3.7,5,
2012 Chevrolet Colorado Work Truck 4WD,Chevrolet,Chevrolet Colorado,2012,185,190,Chevrolet,2.9,4,
2012 Chevrolet Colorado Work Truck AT 4WD,Chevrolet,Chevrolet Colorado,2012,185,190,Chevrolet,2.9,4,
2012 Chevrolet Colorado Work Truck 3.7L 4WD,Chevrolet,Chevrolet Colorado,2012,242,242,Chevrolet,3.7,5,
2012 Chevrolet Colorado 1LT 4WD,Chevrolet,Chevrolet Colorado,2012,185,190,Chevrolet,2.9,4,
2012 Chevrolet Colorado 1LT 3.7L 4WD,Chevrolet,Chevrolet Colorado,2012,242,242,Chevrolet,3.7,5,
2012 Chevrolet Colorado Crew Cab 1LT 3.7L,Chevrolet,Chevrolet Colorado,2012,242,242,Chevrolet,3.7,5,
