id,car_id,fuel_type
3280,2011 GMC Sierra 1500 Extended Cab SLE 4WD 6.2L,E85
3281,2011 GMC Sierra 1500 Extended Cab SLT 2WD,E85
3282,2011 GMC Sierra 1500 Extended Cab SLT 2WD 6.2L,E85
3283,2011 GMC Sierra 1500 Extended Cab SLT 4WD,E85
3284,2011 GMC Sierra 1500 Extended Cab SLT 4WD 6.2L,Gasoline
3285,2011 Chevrolet Avalanche LS,Gasoline
3286,2011 Chevrolet Avalanche LT,Gasoline
3287,2011 Chevrolet Avalanche LTZ,Gasoline
3288,2011 Chevrolet Avalanche LS 4WD,Gasoline
3289,2011 Chevrolet Avalanche LT 4WD,Gasoline
3290,2011 Chevrolet Avalanche LTZ 4WD,Gasoline
3291,2010 Chevrolet Avalanche LS,E85
3292,2010 Chevrolet Avalanche LT,Gasoline
3293,2010 Chevrolet Avalanche LTZ,Gasoline
3294,2010 Chevrolet Avalanche LS 4WD,Gasoline
3295,2010 Chevrolet Avalanche LT 4WD,E85
3296,2010 Chevrolet Avalanche LTZ 4WD,E85
3297,2011 Subaru Impreza Hatchback 2.5i Premium AT,Gasoline
3298,2011 Subaru Impreza Hatchback 2.5i Premium,Gasoline
3299,2011 GMC Sierra 1500 Extended Cab Long Box WT 2WD,E85
3300,2011 GMC Sierra 1500 Extended Cab Long Box WT 4WD,E85
3301,2011 GMC Sierra 1500 Extended Cab Long Box SLE 2WD,E85
3302,2011 GMC Sierra 1500 Extended Cab Long Box SLE 4WD,E85
3303,2011 GMC Sierra 1500 Extended Cab Long Box SLT 2WD,E85
3304,2011 GMC Sierra 1500 Extended Cab Long Box SLT 4WD,E85
3305,2010 Subaru Impreza Hatchback 2.5i Premium AT,Gasoline
3306,2010 Subaru Impreza Hatchback 2.5i Premium,Gasoline
3307,2011 Subaru Legacy 3.6R,Gasoline
3308,2011 Subaru Legacy 2.5GT Limited,Gasoline
3309,2011 Subaru Legacy 2.5i Premium,Gasoline
3310,2011 Subaru Legacy 2.5i,Gasoline
3311,2011 GMC Sierra 1500 Crew Cab Short Box WT 2WD,E85
3312,2011 GMC Sierra 1500 Crew Cab Short Box WT 2WD 5.3L,Gasoline
3313,2011 GMC Sierra 1500 Crew Cab Short Box WT 4WD,E85
3314,2011 GMC Sierra 1500 Crew Cab Short Box WT 4WD 5.3L,E85
3315,2011 GMC Sierra 1500 Crew Cab Short Box SL 2WD,Gasoline
3316,2011 GMC Sierra 1500 Crew Cab Short Box SL 4WD,E85
3317,2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD,E85
3318,2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 5.3L,E85
3319,2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 6.2L,Gasoline
3320,2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD,E85
3321,2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 5.3L,Gasoline
3322,2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 6.2L,Gasoline
3323,2011 GMC Sierra 1500 Crew Cab Short Box XFE 2WD,Gasoline
3324,2011 GMC Sierra 1500 Crew Cab Short Box SLT 2WD,Gasoline
3325,2011 GMC Sierra 1500 Crew Cab Short Box SLT 2WD 6.2L,E85
3326,2011 GMC Sierra 1500 Crew Cab Short Box SLT 4WD,E85
3327,2011 GMC Sierra 1500 Crew Cab Short Box SLT 4WD 6.2L,Gasoline
3328,2011 GMC Sierra 1500 Denali 2WD,E85
3329,2011 GMC Sierra 1500 Denali AWD,Gasoline
3330,2010 GMC Sierra 1500 WT 2WD,Gasoline
3331,2010 GMC Sierra 1500 WT 2WD 4.8L,E85
3332,2010 GMC Sierra 1500 WT 2WD 5.3L,E85
3333,2010 GMC Sierra 1500 WT 4WD,Gasoline
3334,2010 GMC Sierra 1500 WT 4WD 4.8L,Gasoline
3335,2010 GMC Sierra 1500 WT 4WD 5.3L,Gasoline
3336,2010 GMC Sierra 1500 SLE 2WD,E85
3337,2010 GMC Sierra 1500 SLE 2WD 5.3L,Gasoline
3338,2010 GMC Sierra 1500 SLE 4WD,E85
3339,2010 GMC Sierra 1500 SLE 4WD 5.3L,Gasoline
3340,2010 Dodge Ram 1500 ST Regular Cab 4x2,Gasoline
3341,2010 Dodge Ram 1500 ST Regular Cab  310 hp 4x2,E85
3342,2010 Dodge Ram 1500 ST Regular Cab 390 hp 4x2,Gasoline
3343,2010 Dodge Ram 1500 ST Regular Cab 4x4,Gasoline
3344,2010 Dodge Ram 1500 ST Regular Cab  390 hp 4x4,Gasoline
3345,2010 Dodge Ram 1500 SLT Regular Cab 4x2,Gasoline
3346,2010 Dodge Ram 1500 SLT Regular Cab  4x4,E85
3347,2010 Dodge Ram 1500 ST Quad Cab 4x2,Gasoline
3348,2010 Dodge Ram 1500 ST Quad Cab  310 hp 4x2,Gasoline
3349,2010 Dodge Ram 1500 ST Quad Cab  390 hp 4x2,Gasoline
3350,2010 Dodge Ram 1500 ST Quad Cab 4x4,E85
3351,2010 Dodge Ram 1500 ST Quad Cab 390 hp 4x4,Gasoline
3352,2010 Dodge Ram 1500 SLT Quad Cab 4x2,E85
3353,2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x2,Gasoline
3354,2010 Dodge Ram 1500 SLT Quad Cab  4x4,E85
3355,2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x4,Gasoline
3356,2010 Dodge Ram 1500 Laramie Quad Cab 4x2,Gasoline
3357,2010 Dodge Ram 1500 Laramie Quad Cab 4x4,Gasoline
3358,2010 Dodge Ram 1500 ST Crew Cab 4x2,E85
3359,2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x2,Gasoline
3360,2010 Dodge Ram 1500 ST Crew Cab 4x4,E85
3361,2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x4,Gasoline
3362,2010 Dodge Ram 1500 SLT Crew Cab 4x2,E85
3363,2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x2,Gasoline
3364,2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x4,Gasoline
3365,2010 Dodge Ram 1500 Laramie Crew Cab 4x2,Gasoline
3366,2010 Dodge Ram 1500 Laramie Crew Cab 4x4,Gasoline
3367,2010 Dodge Ram 1500 SLT Crew Cab 4x4,E85
3368,2010 Lexus IS 250 RWD Sedan,Gasoline
3369,2010 Lexus IS 250 RWD Sedan AT,Gasoline
3370,2010 Lexus IS 250 AWD Sedan AT,Gasoline
3371,2010 Lexus IS 350 RWD Sedan,Gasoline
3372,2011 Lexus IS 350 AWD Sedan,Gasoline
3373,2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x2,Gasoline
3374,2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x4,Gasoline
3375,2011 Toyota Tacoma,Gasoline
3376,2011 Toyota Tacoma AT,Gasoline
3377,2011 Toyota Tacoma 4X4,Gasoline
3378,2011 Toyota Tacoma AT 4X4,Gasoline
3379,2011 Toyota Tacoma Access Cab,Gasoline
3380,2011 Toyota Tacoma Access Cab AT,Gasoline
3381,2011 Toyota Tacoma Access Cab PreRunner,Gasoline
3382,2011 Toyota Tacoma Access Cab PreRunner V6,Gasoline
3383,2011 Toyota Tacoma Access Cab 4X4,Gasoline
3384,2011 Toyota Tacoma Access Cab AT 4X4,Gasoline
3385,2011 Toyota Tacoma Access Cab V6 4X4,Gasoline
3386,2011 Toyota Tacoma Access Cab V6 AT 4X4,Gasoline
3387,2011 Toyota Tacoma Double Cab,Gasoline
3388,2011 Toyota Tacoma Double Cab PreRunner,Gasoline
3389,2011 Toyota Tacoma Double Cab PreRunner V6,Gasoline
3390,2011 Toyota Tacoma Double Cab Long Bed,Gasoline
3391,2011 Toyota Tacoma Double Cab V6 4X4,Gasoline
3392,2011 Toyota Tacoma Double Cab V6 AT 4X4,Gasoline
3393,2011 Toyota Tacoma Double Cab Long Bed V6,Gasoline
3394,2011 Toyota Tacoma X-Runner,Gasoline
3395,2011 Lexus IS 250 RWD Sedan,Gasoline
3396,2011 Lexus IS 250 RWD Sedan AT,Gasoline
3397,2011 Lexus IS 250 AWD Sedan AT,Gasoline
3398,2011 Lexus IS 350 RWD Sedan,Gasoline
3399,2010 Toyota Tacoma,Gasoline
3400,2010 Toyota Tacoma AT,Gasoline
3401,2010 Toyota Tacoma 4X4,Gasoline
3402,2010 Toyota Tacoma PreRunner,Gasoline
3403,2010 Toyota Tacoma Access Cab,Gasoline
3404,2010 Toyota Tacoma Access Cab AT,Gasoline
3405,2010 Toyota Tacoma Access Cab PreRunner,Gasoline
3406,2010 Toyota Tacoma Access Cab PreRunner V6,Gasoline
3407,2010 Toyota Tacoma Access Cab PreRunner V6 AT,Gasoline
3408,2010 Toyota Tacoma Access Cab 4X4,Gasoline
3409,2010 Toyota Tacoma Access Cab V6 4X4,Gasoline
3410,2010 Toyota Tacoma Access Cab V6 AT 4X4,Gasoline
3411,2010 Toyota Tacoma Double Cab,Gasoline
3412,2010 Toyota Tacoma Double Cab AT,Gasoline
3413,2010 Toyota Tacoma Double Cab Long Bed,Gasoline
3414,2010 Toyota Tacoma Double Cab PreRunner,Gasoline
3415,2010 Toyota Tacoma Double Cab PreRunner Long Bed,Gasoline
3416,2010 Toyota Tacoma X-Runner,Gasoline
3417,2010 GMC Sierra 1500 Long Box WT 2WD 5.3L,Gasoline
3418,2010 GMC Sierra 1500 Long Box WT 4WD,Gasoline
3419,2010 GMC Sierra 1500 Long Box WT 4WD 4.8L,Gasoline
3420,2010 GMC Sierra 1500 Long Box WT 4WD 5.3L,Gasoline
3421,2010 GMC Sierra 1500 Long Box SLE 2WD,E85
3422,2010 GMC Sierra 1500 Long Box SLE 2WD 5.3L,Gasoline
3423,2010 GMC Sierra 1500 Long Box SLE 4WD,E85
3424,2010 GMC Sierra 1500 Long Box SLE 4WD 5.3L,Gasoline
3425,2012 Chevrolet Colorado Work Truck AT,Gasoline
3426,2012 Chevrolet Colorado Work Truck 3.7L,Gasoline
3427,2012 Chevrolet Colorado 1LT,Gasoline
3428,2012 Chevrolet Colorado 1LT 3.7L,Gasoline
3429,2012 Chevrolet Colorado Work Truck 4WD,Gasoline
3430,2012 Chevrolet Colorado Work Truck AT 4WD,Gasoline
3431,2012 Chevrolet Colorado Work Truck 3.7L 4WD,Gasoline
3432,2012 Chevrolet Colorado 1LT 4WD,Gasoline
3433,2012 Chevrolet Colorado 1LT 3.7L 4WD,Gasoline
3434,2012 Chevrolet Colorado Crew Cab 1LT 3.7L,Gasoline
3435,2012 Chevrolet Colorado Crew Cab 2LT,Gasoline
3436,2012 Chevrolet Colorado Crew Cab 2LT 5.3L,Gasoline
3437,2012 Chevrolet Colorado Crew Cab 3LT,Gasoline
3438,2012 Chevrolet Colorado Crew Cab 1LT 4WD,Gasoline
3439,2012 Chevrolet Colorado Crew Cab 2LT 4WD,Gasoline
3440,2012 Chevrolet Colorado Crew Cab 2LT 5.3L 4WD,Gasoline
3441,2010 GMC Sierra 1500 Extended Cab WT 2WD,Gasoline
3442,2010 GMC Sierra 1500 Extended Cab WT 2WD 4.8L,E85
3443,2010 GMC Sierra 1500 Extended Cab WT 2WD 5.3L,E85
3444,2010 GMC Sierra 1500 Extended Cab WT 4WD,E85
3445,2010 GMC Sierra 1500 Extended Cab WT 4WD 5.3L,Gasoline
3446,2010 GMC Sierra 1500 Extended Cab SL 2WD,Gasoline
3447,2010 GMC Sierra 1500 Extended Cab SL 4WD,E85
3448,2010 GMC Sierra 1500 Extended Cab SLE 2WD,Gasoline
3449,2010 GMC Sierra 1500 Extended Cab SLE 2WD 5.3L,Gasoline
3450,2010 GMC Sierra 1500 Extended Cab SLE 2WD 6.2L,Gasoline
3451,2010 GMC Sierra 1500 Extended Cab SLE 4WD,Gasoline
3452,2010 GMC Sierra 1500 Extended Cab SLE 4WD 5.3L,E85
3453,2010 GMC Sierra 1500 Extended Cab SLE 4WD 6.2L,Gasoline
3454,2010 GMC Sierra 1500 Extended Cab SLT 2WD,E85
3455,2010 GMC Sierra 1500 Extended Cab SLT 2WD 6.2L,E85
3456,2010 GMC Sierra 1500 Extended Cab SLT 4WD,E85
3458,2012 Chevrolet Colorado Extended Cab Work Truck AT,Gasoline
3459,2012 Chevrolet Colorado Extended Cab Work Truck 3.7L,Gasoline
3460,2012 Chevrolet Colorado Extended Cab 1LT,Gasoline
3461,2012 Chevrolet Colorado Extended Cab 1LT 3.7L,Gasoline
3462,2012 Chevrolet Colorado Extended Cab 2LT,Gasoline
3463,2012 Chevrolet Colorado Extended Cab 2LT 5.3L,Gasoline
3464,2012 Chevrolet Colorado Extended Cab 3LT,Gasoline
3465,2012 Chevrolet Colorado Extended Cab Work Truck 4WD,Gasoline
3466,2012 Chevrolet Colorado Extended Cab Work Truck AT 4WD,Gasoline
3467,2012 Chevrolet Colorado Extended Cab Work Truck 3.7L 4WD,Gasoline
3468,2012 Chevrolet Colorado Extended Cab 1LT 4WD,Gasoline
3469,2012 Chevrolet Colorado Extended Cab 1LT 3.7L 4WD,Gasoline
3470,2012 Chevrolet Colorado Extended Cab 2LT 4WD,Gasoline
3471,2012 Chevrolet Colorado Extended Cab 2LT 5.3L 4WD,Gasoline
3472,2010 GMC Sierra 1500 Extended Cab Long Box WT 2WD,E85
3473,2010 GMC Sierra 1500 Extended Cab Long Box WT 4WD,Gasoline
3474,2010 GMC Sierra 1500 Extended Cab Long Box SLE 2WD,E85
3475,2010 GMC Sierra 1500 Extended Cab Long Box SLE 4WD,Gasoline
3476,2010 GMC Sierra 1500 Extended Cab Long Box SLT 2WD,E85
3477,2010 GMC Sierra 1500 Extended Cab Long Box SLT 4WD,E85
3478,2011 Chevrolet Colorado Work Truck AT,Gasoline
3479,2011 Chevrolet Colorado Work Truck 3.7L,Gasoline
3480,2011 Chevrolet Colorado 1LT,Gasoline
3481,2011 Chevrolet Colorado 1LT AT,Gasoline
3482,2011 Chevrolet Colorado 1LT 3.7L,Gasoline
3483,2011 Chevrolet Colorado Work Truck 4WD,Gasoline
3484,2011 Chevrolet Colorado Work Truck AT 4WD,Gasoline
3485,2011 Chevrolet Colorado Work Truck 3.7L 4WD,Gasoline
3486,2011 Chevrolet Colorado 1LT 4WD,Gasoline
3487,2011 Chevrolet Colorado 1LT AT 4WD,Gasoline
3488,2011 Chevrolet Colorado 1LT 3.7L 4WD,Gasoline
3489,2011 Chevrolet Colorado Crew Cab 1LT 3.7L,Gasoline
3490,2011 Chevrolet Colorado Crew Cab 1LT 5.3L,Gasoline
3491,2011 Chevrolet Colorado Crew Cab 2LT,Gasoline
3492,2011 Chevrolet Colorado Crew Cab 2LT 5.3L,Gasoline
3493,2011 Chevrolet Colorado Crew Cab 3LT,Gasoline
3494,2011 Chevrolet Colorado Crew Cab 1LT 4WD,Gasoline
3495,2011 Chevrolet Colorado Crew Cab 1LT 5.3L 4WD,Gasoline
3496,2011 Chevrolet Colorado Crew Cab 2LT 4WD,Gasoline
3497,2011 Chevrolet Colorado Crew Cab 2LT 5.3L 4WD,Gasoline
3498,2011 Chevrolet Colorado Extended Cab Work Truck AT,Gasoline
3499,2011 Chevrolet Colorado Extended Cab Work Truck 3.7L,Gasoline
3500,2011 Chevrolet Colorado Extended Cab 1LT,Gasoline
3501,2011 Chevrolet Colorado Extended Cab 1LT AT,Gasoline
3502,2011 Chevrolet Colorado Extended Cab 1LT 3.7L,Gasoline
3503,2011 Chevrolet Colorado Extended Cab 1LT 5.3L,Gasoline
3504,2011 Chevrolet Colorado Extended Cab 2LT,Gasoline
3505,2011 Chevrolet Colorado Extended Cab 2LT 5.3L,Gasoline
3506,2011 Chevrolet Colorado Extended Cab 3LT,Gasoline
3507,2011 Chevrolet Colorado Extended Cab Work Truck 4WD,Gasoline
3508,2011 Chevrolet Colorado Extended Cab Work Truck AT 4WD,Gasoline
3509,2011 Chevrolet Colorado Extended Cab Work Truck 3.7L 4WD,Gasoline
3510,2011 Chevrolet Colorado Extended Cab 1LT 4WD,Gasoline
3511,2011 Chevrolet Colorado Extended Cab 1LT AT 4WD,Gasoline
3512,2011 Chevrolet Colorado Extended Cab 1LT 3.7L 4WD,Gasoline
3513,2011 Chevrolet Colorado Extended Cab 1LT 5.3L 4WD,Gasoline
3514,2011 Chevrolet Colorado Extended Cab 2LT 4WD,Gasoline
3515,2011 Chevrolet Colorado Extended Cab 2LT 5.3L 4WD,Gasoline
3516,2010 GMC Sierra 1500 Crew Cab Short Box WT 2WD,E85
3517,2010 GMC Sierra 1500 Crew Cab Short Box WT 2WD 5.3L,Gasoline
3518,2010 GMC Sierra 1500 Crew Cab Short Box WT 4WD,E85
3519,2010 GMC Sierra 1500 Crew Cab Short Box WT 4WD 5.3L,E85
3520,2010 GMC Sierra 1500 Crew Cab Short Box SL 2WD,Gasoline
3521,2010 GMC Sierra 1500 Crew Cab Short Box SL 4WD,Gasoline
3522,2010 GMC Sierra 1500 Crew Cab Short Box SLE 2WD,Gasoline
3523,2010 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 5.3L,Gasoline
3524,2010 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 6.2L,E85
3525,2010 GMC Sierra 1500 Crew Cab Short Box SLE 4WD,E85
3526,2010 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 5.3L,E85
3527,2010 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 6.2L,E85
3528,2010 GMC Sierra 1500 Crew Cab Short Box XFE 2WD,E85
3529,2010 GMC Sierra 1500 Crew Cab Short Box SLT 2WD,Gasoline
3530,2010 GMC Sierra 1500 Crew Cab Short Box SLT 2WD 6.2L,E85
3531,2010 GMC Sierra 1500 Crew Cab Short Box SLT 4WD,E85
3532,2010 GMC Sierra 1500 Crew Cab Short Box SLT 4WD 6.2L,Gasoline
3533,2010 GMC Sierra 1500 Denali 2WD,E85
3534,2010 GMC Sierra 1500 Denali AWD,E85
3535,2012 Scion xB,Gasoline
3536,2012 Scion xB AT,Gasoline
3537,2011 Scion xB,Gasoline
3538,2011 Scion xB AT,Gasoline
3539,2011 Scion xB 8.0,Gasoline
3540,2011 Scion xB 8.0 AT,Gasoline
3541,2010 Scion xB,Gasoline
3542,2010 Scion xB AT,Gasoline
3543,2010 Scion xB 7.0,Gasoline
3544,2010 Scion xB 7.0 AT,Gasoline
3545,2011 Scion xD,Gasoline
3546,2011 Scion xD AT,Gasoline
3547,2011 Scion xD 3.0,Gasoline
3548,2011 Scion xD 3.0 AT,Gasoline
3549,2011 Aston Martin Virage Volante,Gasoline
3550,2010 Scion xD,Gasoline
3551,2010 Scion xD AT,Gasoline
3552,2012 Aston Martin Virage Volante,Gasoline
3553,2011 Toyota Tundra,Gasoline
3554,2011 Toyota Tundra 4.6L,Gasoline
3555,2011 Toyota Tundra 5.7L,Gasoline
3556,2011 Toyota Tundra 5.7L FFV,Gasoline
3557,2011 Toyota Tundra Long Bed,Gasoline
3558,2011 Toyota Tundra Long Bed 5.7L,Gasoline
3559,2011 Toyota Tundra Long Bed 5.7L 4X4,Gasoline
3560,2011 Toyota Tundra Long Bed 5.7L FFV 4X4,Gasoline
3561,2011 Toyota Tundra Double Cab,Gasoline
3562,2011 Toyota Tundra Double Cab 4.6L,Gasoline
3563,2011 Toyota Tundra Double Cab 4.6L 4X4,Gasoline
3564,2011 Toyota Tundra Double Cab 5.7L,Gasoline
3565,2011 Toyota Tundra Double Cab 5.7L 4X4,Gasoline
3566,2011 Toyota Tundra Double Cab 5.7L FFV 4X4,Gasoline
3567,2011 Toyota Tundra Double Cab Long Bed,Gasoline
3568,2011 Toyota Tundra Double Cab Long Bed 4X4,Gasoline
3571,2011 Toyota Tundra Double Cab Limited 4X4,Gasoline
3572,2011 Toyota Tundra Double Cab Limited FFV 4X4,Gasoline
3573,2011 Toyota Tundra CrewMax,Gasoline
3574,2011 Toyota Tundra CrewMax 4X4,Gasoline
3575,2011 Toyota Tundra CrewMax 5.7L,Gasoline
3576,2011 Toyota Tundra CrewMax 5.7L 4X4,Gasoline
3577,2011 Toyota Tundra CrewMax 5.7L FFV 4X4,Gasoline
3578,2011 Toyota Tundra CrewMax Limited,Gasoline
3579,2010 Lexus IS 250 C Convertible,Gasoline
3580,2010 Lexus IS 350 C Convertible,Gasoline
3581,2010 Lexus IS 250 C Convertible AT,Gasoline
3582,2011 Lexus IS 250 C Convertible,Gasoline
3583,2011 Lexus IS 250 C Convertible AT,Gasoline
3584,2011 Lexus IS 350 C Convertible,Gasoline
3585,2010 Jaguar XJ,Gasoline
3586,2010 Jaguar XJL,Gasoline
3587,2010 Jaguar XJ Supercharged,Gasoline
3588,2010 Jaguar XJL Supercharged,Gasoline
3589,2010 Jaguar XJ Supersport,Gasoline
3590,2010 Jaguar XJL Supersport,Gasoline
3591,2011 Toyota Tundra CrewMax Limited FFV 4X4,Gasoline
3592,2011 Toyota Tundra CrewMax Limited 4X4,Gasoline
3593,2010 Subaru Legacy 2.5i,Gasoline
3594,2010 Subaru Legacy 2.5GT Premium,Gasoline
3595,2010 Subaru Legacy 3.6R,Gasoline
3596,2010 Subaru Legacy 2.5i Premium,Gasoline
3597,2011 Aston Martin Virage Coup,Gasoline
3598,2012 Aston Martin Virage Coup,Gasoline
3599,2011 Suzuki Equator Sport Crew Cab,Gasoline
3600,2011 Suzuki Equator Sport Crew Cab Long Bed 4x4,Gasoline
3601,2011 Suzuki Equator RMZ-4 Crew Cab,Gasoline
3602,2011 Suzuki Equator Extended Cab,Gasoline
3603,2011 Suzuki Equator Premium Extended Cab,Gasoline
3604,2011 Suzuki Equator Sport Extended Cab,Gasoline
3605,2010 Chevrolet Colorado Work Truck AT,Gasoline
3606,2010 Chevrolet Colorado Work Truck 3.7L,Gasoline
3607,2010 Chevrolet Colorado LT1,Gasoline
3608,2010 Chevrolet Colorado LT1 AT,Gasoline
3609,2010 Chevrolet Colorado LT1 3.7L,Gasoline
3610,2010 Chevrolet Colorado Work Truck 4WD,Gasoline
3611,2010 Chevrolet Colorado Work Truck AT 4WD,Gasoline
3612,2010 Chevrolet Colorado Work Truck 3.7L 4WD,Gasoline
3613,2010 Chevrolet Colorado LT1 4WD,Gasoline
3614,2010 Chevrolet Colorado LT1 AT 4WD,Gasoline
3615,2010 Chevrolet Colorado LT1 3.7L 4WD,Gasoline
3616,2010 Chevrolet Colorado Crew Cab LT1 3.7L,Gasoline
3617,2010 Chevrolet Colorado Crew Cab LT1 5.3L,Gasoline
3618,2010 Chevrolet Colorado Crew Cab LT2,Gasoline
3619,2010 Chevrolet Colorado Crew Cab LT2 5.3L,Gasoline
3620,2010 Chevrolet Colorado Crew Cab LT3,Gasoline
3621,2010 Chevrolet Colorado Crew Cab LT1 4WD,Gasoline
3622,2010 Chevrolet Colorado Crew Cab LT1 5.3L 4WD,Gasoline
3623,2010 Chevrolet Colorado Crew Cab LT2 4WD,Gasoline
3624,2010 Chevrolet Colorado Crew Cab LT2 5.3L 4WD,Gasoline
3625,2010 Chevrolet Colorado Extended Cab Work Truck AT,Gasoline
3626,2010 Chevrolet Colorado Extended Cab Work Truck 3.7L,Gasoline
3627,2010 Chevrolet Colorado Extended Cab LT1,Gasoline
3628,2010 Chevrolet Colorado Extended Cab LT1 AT,Gasoline
3629,2010 Chevrolet Colorado Extended Cab LT1 3.7L,Gasoline
3630,2010 Chevrolet Colorado Extended Cab LT1 5.3L,Gasoline
3631,2010 Chevrolet Colorado Extended Cab LT2,Gasoline
3632,2010 Chevrolet Colorado Extended Cab LT2 5.3L,Gasoline
3633,2010 Chevrolet Colorado Extended Cab LT3,Gasoline
3634,2010 Chevrolet Colorado Extended Cab Work Truck 4WD,Gasoline
3635,2010 Chevrolet Colorado Extended Cab Work Truck AT 4WD,Gasoline
3636,2010 Chevrolet Colorado Extended Cab Work Truck 3.7L 4WD,Gasoline
3637,2010 Chevrolet Colorado Extended Cab LT1 4WD,Gasoline
3638,2010 Chevrolet Colorado Extended Cab LT1 AT 4WD,Gasoline
3639,2010 Chevrolet Colorado Extended Cab LT1 3.7L 4WD,Gasoline
3641,2010 Chevrolet Colorado Extended Cab LT2 4WD,Gasoline
3642,2010 Chevrolet Colorado Extended Cab LT2 5.3L 4WD,Gasoline
3643,2011 Nissan Frontier King Cab S,Gasoline
3644,2011 Subaru Outback 2.5i,Gasoline
3645,2011 Subaru Outback 3.6R,Gasoline
3646,2011 Subaru Outback 2.5i Premium,Gasoline
3647,2011 Nissan Frontier King Cab SV 4-cylinder,Gasoline
3648,2011 Nissan Frontier King Cab PRO-4X,Gasoline
3649,2011 Nissan Frontier King Cab SV V6 4x4 AT,Gasoline
3650,2011 Nissan Frontier Crew Cab S,Gasoline
3651,2011 Nissan Frontier King Cab SV V6 AT,Gasoline
3652,2011 Nissan Frontier Crew Cab S AT,Gasoline
3653,2011 Nissan Frontier Crew Cab SV V6 Long Bed,Gasoline
3654,2011 Nissan Frontier Crew Cab SV V6 AT,Gasoline
3655,2011 Nissan Frontier Crew Cab SL 4x4,Gasoline
3656,2011 Nissan Frontier Crew Cab SV V6 4x4,Gasoline
3657,2011 Nissan Frontier King Cab PRO-4X 4x4 AT,Gasoline
3658,2011 Nissan Frontier Crew Cab S 4x4 AT,Gasoline
3659,2011 Nissan Frontier Crew Cab SL,Gasoline
3660,2011 Nissan Frontier Crew Cab SV V6,Gasoline
3661,2011 Nissan Frontier Crew Cab SV V6 Long Bed 4x4,Gasoline
3662,2011 Nissan Frontier King Cab SV 4-cylinder AT,Gasoline
3663,2011 Nissan Frontier Crew Cab SL Long Bed,Gasoline
3664,2011 Nissan Frontier King Cab SV V6,Gasoline
3665,2011 Nissan Frontier Crew Cab PRO-4X 4x4 AT,Gasoline
3666,2011 Nissan Frontier Crew Cab S 4x4,Gasoline
3667,2011 Nissan Frontier Crew Cab PRO-4X,Gasoline
3668,2011 Nissan Frontier Crew Cab SV V6 4x4 AT,Gasoline
3669,2011 Nissan Frontier King Cab PRO-4X 4x4,Gasoline
3670,2011 Nissan Frontier King Cab SV V6 4x4,Gasoline
3671,2011 Nissan Frontier King Cab S AT,Gasoline
3672,2011 Nissan Frontier Crew Cab SL 4x4 Long Bed,Gasoline
3673,2011 Nissan Frontier Crew Cab PRO-4X 4x4,Gasoline
3674,2010 Suzuki Equator Sport Crew Cab,Gasoline
3675,2010 Suzuki Equator Sport Crew Cab Long Bed,Gasoline
3676,2010 Suzuki Equator Sport Crew Cab Long Bed 4x4,Gasoline
3677,2010 Suzuki Equator RMZ-4 Sport Crew Cab,Gasoline
3678,2010 Suzuki Equator Extended Cab,Gasoline
3679,2010 Suzuki Equator Comfort Extended Cab,Gasoline
3680,2010 Suzuki Equator Premium Extended Cab,Gasoline
3681,2010 Suzuki Equator Sport Extended Cab,Gasoline
3682,2010 Suzuki Equator Sport Extended Cab 4x4,Gasoline
3683,2010 Subaru Outback 3.6R,Gasoline
3684,2010 Subaru Outback 2.5i,Gasoline
3685,2010 Subaru Outback 2.5i Premium,Gasoline
3686,2011 Chevrolet Silverado 1500 Hybrid 1HY,Gasoline
3687,2011 Chevrolet Silverado 1500 Hybrid 2HY,Gasoline
3688,2011 Chevrolet Silverado 1500 Hybrid 1HY 4WD,Gasoline
3689,2011 Chevrolet Silverado 1500 Hybrid 2HY 4WD,Gasoline
3690,2010 Chevrolet Silverado 1500 Hybrid 1HY,Gasoline
3691,2010 Chevrolet Silverado 1500 Hybrid 2HY,Gasoline
3692,2010 Chevrolet Silverado 1500 Hybrid 1HY 4WD,Gasoline
3693,2010 Chevrolet Silverado 1500 Hybrid 2HY 4WD,Gasoline
3694,2009 Chevrolet Silverado 1500 Hybrid 1HY,Gasoline
3695,2009 Chevrolet Silverado 1500 Hybrid 2HY,Gasoline
3696,2009 Chevrolet Silverado 1500 Hybrid 1HY 4WD,Gasoline
